#number of hit, misses and time stayed in Cache for every file
#project: 1, cachesize: 500, blocksize: 500, prefetchsize: 600, cache replacement policy: LRU
file_id,loc,num_load,num_hits,num_misses,duration
0,0,0,0,0,8678058
24574,147,1,0,0,20521
24573,309,1,0,0,20521
24572,142,1,0,0,20521
24570,391,1,0,0,20521
24569,281,1,0,0,20521
24568,474,1,0,0,20521
24565,2570,1,0,0,0
24559,135,1,0,0,20521
24557,328,1,0,0,20521
24556,295,1,0,0,20521
24555,139,1,0,0,20521
24554,179,1,0,0,20521
24553,250,1,0,0,20521
24551,138,1,0,0,20521
24550,1035,1,0,0,0
24549,241,1,0,0,20521
24547,188,1,0,0,20521
24546,1920,1,0,0,0
24544,283,1,0,0,20521
24543,175,1,0,0,20521
24542,227,1,0,0,20521
24540,251,1,0,0,20521
24539,202,1,0,0,20521
24538,189,1,0,0,20521
24537,346,1,0,0,20521
24534,181,1,0,0,20521
24533,151,1,0,0,20521
24532,332,1,0,0,20521
24531,159,1,0,0,20521
24529,692,1,0,0,0
24527,456,1,0,0,20521
24526,180,1,0,0,20521
24525,137,1,0,0,20521
24524,679,1,0,0,0
24519,556,1,0,0,0
24518,405,1,0,0,20521
24517,215,1,0,0,20521
24516,247,1,0,0,20521
24515,151,1,0,0,20521
24514,250,1,0,0,20521
24512,140,1,0,0,20521
24511,193,1,0,0,20521
24510,308,1,0,0,20521
24509,626,1,0,0,0
24508,132,1,0,0,20521
24505,604,1,0,0,0
24504,149,1,0,0,20521
24502,285,1,0,0,20521
24501,314,1,0,0,20521
24499,156,1,0,0,20521
24497,215,1,0,0,20521
24494,227,1,0,0,20521
24493,689,1,0,0,0
24489,891,1,0,0,0
24487,928,1,0,0,0
24486,175,1,0,0,20521
24485,421,1,0,0,20521
24484,823,1,0,0,0
24481,319,1,0,0,20521
24480,1493,1,0,0,0
24479,384,1,0,0,20521
24478,952,1,0,0,0
24477,259,1,0,0,20521
24476,197,1,0,0,20521
24475,621,1,0,0,0
24473,389,1,0,0,20521
24472,145,1,0,0,20521
24471,132,1,0,0,20521
24470,312,1,0,0,20521
24469,556,1,0,0,0
24468,595,1,0,0,0
24467,366,1,0,0,20521
24466,404,1,0,0,20521
24465,141,1,0,0,20521
24464,217,1,0,0,20521
24463,474,1,0,0,20521
24462,539,1,0,0,8072
24461,248,1,0,0,20521
24459,994,1,0,0,0
24458,194,1,0,0,20521
24457,398,1,0,0,20521
24453,132,1,0,0,20521
24451,136,1,0,0,20521
24448,129,1,0,0,20521
24446,220,1,0,0,20521
24445,356,1,0,0,20521
24441,163,1,0,0,20521
24440,888,1,0,0,0
24436,150,1,0,0,20521
24435,240,1,0,0,20521
24434,330,1,0,0,20521
24433,259,1,0,0,20521
24432,140,1,0,0,20521
24431,372,1,0,0,20521
24430,439,1,0,0,20521
24429,401,1,0,0,20521
24428,423,1,0,0,20521
24427,236,1,0,0,20521
24426,365,1,0,0,20521
24425,424,1,0,0,20521
24424,377,1,0,0,20521
24423,515,1,0,0,20521
24422,342,1,0,0,20521
24421,144,1,0,0,20521
24419,333,1,0,0,20521
24415,206,1,0,0,20521
24414,745,1,0,0,0
24413,569,1,0,0,0
24411,132,1,0,0,20521
24410,528,1,0,0,19407
24409,367,1,0,0,20521
24408,541,1,0,0,7920
24407,145,1,0,0,20521
24406,666,1,0,0,0
24405,962,1,0,0,0
24404,300,1,0,0,20521
24403,464,1,0,0,20521
24402,539,1,0,0,5287
24401,350,1,0,0,20521
24400,437,1,0,0,20521
24398,136,1,0,0,20521
24397,285,1,0,0,20521
24396,168,1,0,0,20521
24395,219,1,0,0,20521
24393,581,1,0,0,0
24392,196,1,0,0,20521
24387,153,1,0,0,20521
24384,456,1,0,0,20521
24382,420,1,0,0,20521
24381,266,1,0,0,20521
24375,165,1,0,0,20521
24374,151,1,0,0,20521
24373,312,1,0,0,20521
24370,128,1,0,0,20521
24368,134,1,0,0,20521
24365,207,1,0,0,20521
24360,183,1,0,0,20521
24355,316,1,0,0,20521
24353,172,1,0,0,20521
24348,221,1,0,0,20521
24344,147,1,0,0,20521
24343,647,1,0,0,0
24342,176,1,0,0,20521
24339,189,1,0,0,20521
24338,1756,1,0,0,0
24337,800,1,0,0,0
24336,1223,1,0,0,0
24330,192,1,0,0,20521
24329,230,1,0,0,20521
24328,238,1,0,0,20521
24327,208,1,0,0,20521
24326,269,1,0,0,20521
24325,223,1,0,0,20521
24324,192,1,0,0,20521
24322,340,1,0,0,20521
24321,204,1,0,0,20521
24319,372,1,0,0,20521
24318,169,1,0,0,20521
24315,952,1,0,0,0
24314,472,1,0,0,20521
24313,607,1,0,0,0
24312,176,1,0,0,20521
24311,192,1,0,0,20521
24310,500,1,0,0,20521
24307,784,1,0,0,0
24306,746,1,0,0,0
24303,832,1,0,0,0
24301,835,1,0,0,0
24300,357,1,0,0,20521
24299,312,1,0,0,20521
24298,232,1,0,0,20521
24297,642,1,0,0,0
24296,221,1,0,0,20521
24295,275,1,0,0,20521
24294,486,1,0,0,20521
24293,187,1,0,0,20521
24292,459,1,0,0,20521
24291,210,1,0,0,20521
24289,349,1,0,0,20521
24287,445,1,0,0,20521
24286,261,1,0,0,20521
24284,187,1,0,0,20521
24283,1074,1,0,0,0
24282,297,1,0,0,20521
24281,408,1,0,0,20521
24280,830,1,0,0,0
24277,234,1,0,0,20521
24276,233,1,0,0,20521
24274,330,1,0,0,20521
24273,201,1,0,0,20521
24272,182,1,0,0,20521
24271,130,1,0,0,20521
24270,2432,1,0,0,0
24269,1174,1,0,0,0
24268,956,1,0,0,0
24267,1061,1,0,0,0
24266,472,1,0,0,20521
24265,256,1,0,0,20521
24264,153,1,0,0,20521
24263,449,1,0,0,20521
24262,418,1,0,0,20521
24259,679,1,0,0,0
24257,399,1,0,0,20521
24256,217,1,0,0,20521
24255,176,1,0,0,20521
24253,753,1,0,0,0
24252,330,1,0,0,20521
24251,1239,1,0,0,0
24250,713,1,0,0,0
24249,280,1,0,0,20521
24247,149,1,0,0,20521
24246,155,1,0,0,20521
24243,256,1,0,0,20521
24241,740,1,0,0,0
24240,640,1,0,0,0
24238,167,1,0,0,20521
24235,163,1,0,0,20521
24234,206,1,0,0,20521
24233,1025,1,0,0,0
24231,933,1,0,0,0
24230,241,1,0,0,20521
24229,259,1,0,0,20521
24228,692,1,0,0,0
24227,255,1,0,0,20521
24226,171,1,0,0,20521
24225,199,1,0,0,20521
24221,505,1,0,0,20521
24220,265,1,0,0,20521
24218,165,1,0,0,20521
24217,469,1,0,0,20521
24216,783,1,0,0,0
24215,379,1,0,0,20521
24214,832,1,0,0,0
24210,342,1,0,0,20521
24209,179,1,0,0,20521
24208,332,1,0,0,20521
24207,176,1,0,0,20521
24206,243,1,0,0,20521
24205,529,1,0,0,19344
24204,350,1,0,0,20521
24193,1036,1,0,0,0
24192,1058,1,0,0,0
24189,365,1,0,0,20521
24187,237,1,0,0,20521
24186,726,1,0,0,0
24185,242,1,0,0,20521
24184,154,1,0,0,20521
24183,236,1,0,0,20521
24182,153,1,0,0,20521
